YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3,Population,Latitude,Longitude,Centroid
2015,2015,AL,Alabama,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,10.5,10.5,,,9.7,11.5,Overall,Overall,,,,,,01,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2014,2014,AL,Alabama,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.9,11.9,,,11.1,12.8,Overall,Overall,,,,,,01,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2016,2016,AL,Alabama,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.3,13.3,,,12.4,14.4,Overall,Overall,,,,,,01,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2016,2016,AL,Alabama,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Age-adjusted Prevalence,40.3,40.3,,,35.9,44.8,Overall,Overall,,,,,,01,ART,ART4_0,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2015,2015,AL,Alabama,BRFSS,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,36.0,36,,,34.4,37.7,Overall,Overall,,,,,,01,CVD,CVD5_0,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2014,2014,AL,Alabama,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Age-adjusted Prevalence,36.4,36.4,,,33.2,39.8,Overall,Overall,,,,,,01,ART,ART4_0,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2015,2015,AL,Alabama,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,9.9,9.9,,,9,10.8,Overall,Overall,,,,,,01,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2013,2013,AL,Alabama,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,9.9,9.9,,,8.9,11,Overall,Overall,,,,,,01,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2016,2016,AL,Alabama,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,14.6,14.6,,,13.6,15.7,Overall,Overall,,,,,,01,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2014,2014,AL,Alabama,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,3.0,3,,,2.6,3.5,Overall,Overall,,,,,,01,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2016,2016,AL,Alabama,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,3.7,3.7,,,3.2,4.3,Overall,Overall,,,,,,01,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2014,2014,AL,Alabama,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,10.2,10.2,,,9.4,11,Overall,Overall,,,,,,01,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2017,2017,AL,Alabama,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,10.1,10.1,,,9.2,11.1,Overall,Overall,,,,,,01,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2014,2014,AL,Alabama,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,12.9,12.9,,,12.1,13.8,Overall,Overall,,,,,,01,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2015,2015,AL,Alabama,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,9.9,9.9,,,9,10.9,Overall,Overall,,,,,,01,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2013,2013,AL,Alabama,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.8,12.8,,,11.8,13.8,Overall,Overall,,,,,,01,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2017,2017,AL,Alabama,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,10.9,10.9,,,9.9,12,Overall,Overall,,,,,,01,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2015,2015,AL,Alabama,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.1,12.1,,,11.3,13,Overall,Overall,,,,,,01,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2017,2017,AL,Alabama,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.7,12.7,,,11.8,13.6,Overall,Overall,,,,,,01,DIA,DIA2_1,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2013,2013,AL,Alabama,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,8.5,8.5,,,7.6,9.5,Overall,Overall,,,,,,01,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2016,2016,AL,Alabama,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,9.5,9.5,,,8.7,10.4,Overall,Overall,,,,,,01,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2013,2013,AL,Alabama,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.9,2.9,,,2.4,3.4,Overall,Overall,,,,,,01,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2015,2015,AL,Alabama,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,2.8,2.8,,,2.3,3.2,Overall,Overall,,,,,,01,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2014,2014,AL,Alabama,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,9.7,9.7,,,8.9,10.5,Overall,Overall,,,,,,01,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2017,2017,AL,Alabama,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Crude Prevalence,4.1,4.1,,,3.5,4.7,Overall,Overall,,,,,,01,CKD,CKD3_0,CRDPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2014,2014,AL,Alabama,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.8,2.8,,,2.4,3.3,Overall,Overall,,,,,,01,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2016,2016,AL,Alabama,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.4,3.4,,,2.9,3.9,Overall,Overall,,,,,,01,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2016,2016,AL,Alabama,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Age-adjusted Prevalence,9.0,9,,,8.2,9.8,Overall,Overall,,,,,,01,COPD,COPD2_0,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2016,2016,AL,Alabama,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,9.7,9.7,,,8.8,10.7,Overall,Overall,,,,,,01,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2014,2014,AL,Alabama,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,9.5,9.5,,,8.7,10.5,Overall,Overall,,,,,,01,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2017,2017,AL,Alabama,BRFSS,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,,%,Crude Prevalence,34.9,34.9,,,33.4,36.4,Overall,Overall,,,,,,01,CVD,CVD5_0,CRDPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2013,2013,AL,Alabama,BRFSS,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,,%,Crude Prevalence,44.4,44.4,,,42.6,46.2,Overall,Overall,,,,,,01,CVD,CVD5_0,CRDPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2016,2016,AL,Alabama,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Crude Prevalence,41.4,41.4,,,39.1,43.8,Overall,Overall,,,,,,01,ART,ART4_0,CRDPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2014,2014,AL,Alabama,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Crude Prevalence,41.9,41.9,,,39.8,44.1,Overall,Overall,,,,,,01,ART,ART4_0,CRDPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2014,2014,AL,Alabama,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.5,9.5,,,8.6,10.4,Overall,Overall,,,,,,01,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2017,2017,AL,Alabama,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,3.8,3.8,,,3.2,4.5,Overall,Overall,,,,,,01,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2015,2015,AL,Alabama,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.6,2.6,,,2.2,3.1,Overall,Overall,,,,,,01,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2016,2016,AL,Alabama,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.8,9.8,,,8.8,10.9,Overall,Overall,,,,,,01,AST,AST1_1,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2013,2013,AL,Alabama,BRFSS,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,,%,Age-adjusted Prevalence,2.7,2.7,,,2.3,3.3,Overall,Overall,,,,,,01,CKD,CKD3_0,AGEADJPREV,OVERALL,OVR,,,,,4447100,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}"
2015,2015,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,10.2,10.2,,,9.1,11.2,Overall,Overall,,,,,,09,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2013,2013,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,7.7,7.7,,,6.9,8.6,Overall,Overall,,,,,,09,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2014,2014,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,,Number,375,375,,,,,Overall,Overall,,,,,,09,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2017,2017,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,9.1,9.1,,,8.2,10.1,Overall,Overall,,,,,,09,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2014,2014,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,10.4,10.4,,,9.4,11.5,Overall,Overall,,,,,,09,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2016,2016,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.6,8.6,,,7.7,9.4,Overall,Overall,,,,,,09,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2013,2013,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,9.3,9.3,,,8.3,10.3,Overall,Overall,,,,,,09,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2015,2015,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.4,8.4,,,7.5,9.2,Overall,Overall,,,,,,09,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2016,2016,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,,Number,388,388,,,,,Overall,Overall,,,,,,09,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2016,2016,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,10.8,10.8,,,9.8,11.9,Overall,Overall,,,,,,09,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2014,2014,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,8.5,8.5,,,7.6,9.4,Overall,Overall,,,,,,09,ALC,ALC6_0,AGEADJRATE,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2017,2017,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,,Number,407,407,,,,,Overall,Overall,,,,,,09,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2013,2013,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,,Number,336,336,,,,,Overall,Overall,,,,,,09,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2015,2015,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,,Number,365,365,,,,,Overall,Overall,,,,,,09,ALC,ALC6_0,NMBR,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2017,2017,CT,Connecticut,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Crude Rate,11.3,11.3,,,10.2,12.4,Overall,Overall,,,,,,09,ALC,ALC6_0,CRDRATE,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2013,2017,CT,Connecticut,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,,Average Annual Number,6642,6642,,,,,Overall,Overall,,,,,,09,CAN,CAN4_2,AVGANNNMBR,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2015,2019,CT,Connecticut,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Age-adjusted Rate,138.5,138.5,,,137,140.1,Overall,Overall,,,,,,09,CAN,CAN4_2,AVGANNAGEADJRATE,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2015,2019,CT,Connecticut,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Crude Rate,184.3,184.3,,,182.3,186.3,Overall,Overall,,,,,,09,CAN,CAN4_2,AVGANNCRDRATE,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2013,2017,CT,Connecticut,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Age-adjusted Rate,143.8,143.8,,,142.2,145.4,Overall,Overall,,,,,,09,CAN,CAN4_2,AVGANNAGEADJRATE,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2015,2019,CT,Connecticut,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,,Average Annual Number,6588,6588,,,,,Overall,Overall,,,,,,09,CAN,CAN4_2,AVGANNNMBR,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2014,2018,CT,Connecticut,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,,Average Annual Number,6613,6613,,,,,Overall,Overall,,,,,,09,CAN,CAN4_2,AVGANNNMBR,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2014,2018,CT,Connecticut,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Age-adjusted Rate,141.2,141.2,,,139.6,142.8,Overall,Overall,,,,,,09,CAN,CAN4_2,AVGANNAGEADJRATE,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2014,2018,CT,Connecticut,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Crude Rate,184.7,184.7,,,182.7,186.7,Overall,Overall,,,,,,09,CAN,CAN4_2,AVGANNCRDRATE,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2013,2017,CT,Connecticut,Death Certificate,Cancer,"Invasive cancer (all sites combined), mortality",,"per 100,000",Average Annual Crude Rate,185.2,185.2,,,183.3,187.2,Overall,Overall,,,,,,09,CAN,CAN4_2,AVGANNCRDRATE,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2015,2015,CT,Connecticut,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,9.3,9.3,,,8.6,10,Overall,Overall,,,,,,09,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2013,2013,CT,Connecticut,BRFSS,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,,%,Crude Prevalence,37.8,37.8,,,36.2,39.5,Overall,Overall,,,,,,09,CVD,CVD5_0,CRDPREV,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2015,2015,CT,Connecticut,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,5.1,5.1,,,4.7,5.7,Overall,Overall,,,,,,09,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2017,2017,CT,Connecticut,BRFSS,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,,%,Crude Prevalence,30.7,30.7,,,29.5,31.9,Overall,Overall,,,,,,09,CVD,CVD5_0,CRDPREV,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2017,2017,CT,Connecticut,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,9.8,9.8,,,9.1,10.5,Overall,Overall,,,,,,09,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2013,2013,CT,Connecticut,BRFSS,Chronic Obstructive Pulmonary Disease,Prevalence of chronic obstructive pulmonary disease among adults >= 18,,%,Crude Prevalence,5.9,5.9,,,5.2,6.6,Overall,Overall,,,,,,09,COPD,COPD2_0,CRDPREV,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2017,2017,CT,Connecticut,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Crude Prevalence,28.3,28.3,,,26.2,30.4,Overall,Overall,,,,,,09,ART,ART4_0,CRDPREV,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2017,2017,CT,Connecticut,BRFSS,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,,%,Age-adjusted Prevalence,27.3,27.3,,,26.2,28.5,Overall,Overall,,,,,,09,CVD,CVD5_0,AGEADJPREV,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2016,2016,CT,Connecticut,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Age-adjusted Prevalence,34.2,34.2,,,28.8,40,Overall,Overall,,,,,,09,ART,ART4_0,AGEADJPREV,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2013,2013,CT,Connecticut,BRFSS,Arthritis,Fair or poor health among adults aged >= 18 years with arthritis,,%,Crude Prevalence,25.9,25.9,,,23.5,28.4,Overall,Overall,,,,,,09,ART,ART4_0,CRDPREV,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
2015,2015,CT,Connecticut,BRFSS,Asthma,Current asthma prevalence among adults aged >= 18 years,,%,Crude Prevalence,10.5,10.5,,,9.7,11.3,Overall,Overall,,,,,,09,AST,AST1_1,CRDPREV,OVERALL,OVR,,,,,3405565,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}"
